age,workclass,finalweigth,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final
26,77,250038,87,10,58,11,46,98,56,0,0,40,95,9
34,84,353927,87,10,58,31,46,98,56,0,0,40,95,9
70,77,216390,7,5,58,55,100,98,34,2653,0,40,95,8
21,77,230248,39,9,62,11,65,98,34,0,0,25,95,8
43,77,117728,39,9,58,23,46,98,56,0,0,44,95,8
52,77,115851,39,9,58,23,46,98,56,0,0,40,95,8
59,77,193335,39,9,58,23,46,98,56,0,0,40,95,9
21,77,203894,16,11,62,11,70,98,34,0,0,40,95,8
53,85,100109,60,14,58,31,46,98,56,0,1977,40,95,9
55,89,157639,87,10,58,80,46,98,56,0,0,40,95,9
46,84,235320,60,14,25,82,65,98,56,0,0,60,95,9
36,77,127686,39,9,86,11,96,98,34,0,0,37,95,8
39,77,28572,39,9,62,41,70,98,56,0,0,48,95,8
78,10,91534,17,13,58,10,46,98,56,0,0,3,95,8
30,77,184687,39,9,62,79,70,98,34,0,0,30,95,8
22,77,267945,87,10,62,82,70,98,34,0,0,16,95,8
43,77,131899,17,13,58,31,46,98,56,0,0,40,95,9
36,77,192614,39,9,25,55,65,98,56,0,0,56,95,8
36,77,186808,17,13,58,23,70,98,56,0,0,40,95,9
50,77,44116,39,9,25,23,96,98,34,0,0,40,95,8
27,33,46442,17,13,62,80,65,98,34,0,0,35,95,8
46,33,78022,39,9,58,11,46,98,56,0,0,40,95,9
24,77,417668,17,13,62,79,70,98,56,0,0,20,95,8
41,77,223763,39,9,25,23,65,98,56,0,0,40,95,8
68,77,223851,39,9,58,11,46,98,56,0,0,24,95,8
38,54,115634,87,10,58,31,46,98,56,0,0,40,95,8
47,77,114459,39,9,58,82,46,98,56,0,0,40,95,9
41,77,197093,87,10,62,68,65,18,56,0,0,20,95,8
31,85,357145,26,16,62,79,70,98,34,0,0,48,95,8
29,77,59231,87,10,58,23,46,98,56,0,0,42,95,8
26,77,292303,39,9,62,41,70,98,34,0,0,40,95,8
51,77,122288,87,10,99,55,96,98,34,0,0,36,95,8
26,33,52322,17,13,62,91,65,66,56,0,0,60,95,8
27,54,105830,17,13,62,79,65,98,34,0,0,60,95,8
36,77,107125,39,9,58,91,46,98,56,0,0,50,95,8
28,33,281860,17,13,62,79,65,98,34,0,0,40,95,8
53,77,283320,17,13,25,91,65,98,34,0,0,40,95,8
40,89,26598,17,13,25,79,65,98,56,0,0,40,95,8
38,77,220783,39,9,25,68,65,98,34,0,0,20,95,8
21,10,121694,6,4,62,10,70,98,56,0,0,40,95,8
53,77,208302,1,6,58,68,46,98,56,0,0,34,95,8
34,54,172664,39,9,58,23,46,98,56,0,0,40,95,8
43,77,54611,39,9,25,93,65,98,56,0,0,60,95,8
64,77,631947,1,6,58,11,46,98,56,0,0,40,95,8
21,77,394484,87,10,62,11,70,98,34,0,0,40,95,8
25,10,239120,17,13,62,10,65,98,56,0,0,13,95,8
38,33,37683,78,15,62,79,65,14,34,99999,0,57,20,9
47,54,193012,60,14,25,80,65,18,56,0,0,50,95,9
48,77,143098,26,16,58,79,46,14,56,0,1902,40,21,9
57,77,84888,39,9,58,93,46,98,56,0,0,50,95,8
37,77,188503,17,13,62,11,65,98,34,0,0,35,95,8
37,77,337778,2,7,25,32,65,98,56,0,0,40,95,8
51,85,94432,39,9,58,32,46,98,56,0,0,55,95,9
32,77,168906,15,12,62,11,65,98,34,0,0,40,95,8
49,77,116143,39,9,58,55,46,98,56,0,0,40,95,8
52,77,128272,39,9,58,82,46,98,56,0,0,14,95,8
64,33,301383,15,12,58,31,46,98,56,9386,0,45,95,9
46,77,174995,39,9,25,11,96,98,34,0,0,45,95,8
24,89,289909,87,10,58,79,46,98,56,0,0,40,95,8
39,77,154641,17,13,58,31,46,98,56,0,0,45,95,9
23,77,209034,39,9,58,55,100,98,34,3942,0,40,95,8
30,77,203488,87,10,62,23,65,98,56,0,0,44,95,8
34,77,141118,60,14,25,79,70,98,34,0,0,60,95,9
30,77,169589,87,10,58,11,46,98,56,0,0,40,95,8
25,77,137645,17,13,62,82,65,18,34,0,0,40,95,8
58,54,489085,17,13,58,79,46,18,56,0,0,40,95,8
32,77,36302,87,10,58,11,46,98,56,0,0,50,95,8
37,77,253420,39,9,86,68,96,18,34,0,0,25,95,8
35,77,269300,39,9,86,68,65,18,34,0,0,40,95,8
18,77,282609,5,3,62,41,67,98,56,0,0,30,43,8
46,77,346978,17,13,25,79,96,98,34,0,0,40,95,8
71,77,182395,17,13,62,23,65,98,56,11678,0,45,95,9
44,77,205051,1,6,25,11,96,98,34,0,0,40,95,8
45,77,128736,1,6,25,82,65,98,34,0,0,40,95,8
40,77,236110,3,8,58,79,46,98,56,0,0,40,24,9
38,77,312271,17,13,58,79,46,98,56,0,0,50,95,9
52,77,126978,39,9,58,55,100,14,34,0,0,40,21,8
47,77,204692,39,9,58,23,46,98,56,0,0,40,95,8
49,77,195956,17,13,25,91,96,98,34,0,0,35,95,8
59,89,202682,39,9,58,82,46,98,56,0,0,40,95,8
22,77,231912,16,11,62,11,70,98,34,0,0,37,95,8
44,54,24982,87,10,58,31,46,98,56,0,0,40,95,9
76,77,278938,17,13,99,79,65,98,34,0,0,20,95,8
50,54,36489,1,6,62,68,65,98,56,0,0,40,95,8
33,54,154874,87,10,58,80,46,98,56,0,0,40,95,8
43,77,74581,39,9,58,23,46,98,56,0,0,48,95,9
27,77,311446,39,9,58,11,100,98,34,5178,0,40,95,9
37,84,162164,39,9,58,23,46,98,56,0,0,40,95,8
40,77,239708,2,7,58,93,46,98,56,0,0,55,95,8
49,85,162856,87,10,25,31,65,12,34,0,0,40,95,8
48,84,85109,87,10,62,23,65,98,56,0,0,45,95,8
49,77,169042,39,9,86,79,96,98,34,0,625,40,81,8
22,77,436798,87,10,58,91,46,98,56,0,0,40,95,8
42,77,345363,39,9,25,31,65,98,34,0,0,40,30,8
36,77,49837,87,10,25,79,65,98,34,0,0,40,95,8
57,10,296516,87,10,58,10,46,98,56,0,0,50,95,8
30,89,180283,39,9,62,68,65,18,34,0,0,40,95,8
40,54,95639,39,9,62,23,67,12,56,0,0,40,95,8
42,77,33155,39,9,58,55,46,98,56,0,0,45,95,8
56,77,329059,39,9,58,55,46,98,56,0,0,40,50,9
55,77,24694,87,10,25,79,65,98,34,0,0,40,95,8
25,77,443855,39,9,58,68,46,98,56,0,0,40,61,8
52,10,294691,39,9,58,10,46,98,56,0,0,40,95,8
33,77,301867,87,10,62,11,96,14,34,0,0,35,95,8
55,77,226875,39,9,58,82,46,98,56,4064,0,40,95,8
47,77,362835,17,13,58,82,46,98,56,0,0,60,95,9
23,77,180339,15,12,62,82,70,98,34,0,0,65,95,8
55,84,207489,17,13,25,82,65,98,34,0,0,50,36,8
43,77,336643,39,9,62,31,65,98,34,0,0,50,95,8
31,77,143653,16,11,58,82,46,98,56,0,0,50,95,8
62,89,101475,15,12,99,79,65,98,34,0,0,40,95,8
42,54,263871,39,9,58,11,46,98,56,0,0,8,95,8
38,85,77820,39,9,58,23,46,98,56,0,0,40,95,9
29,77,95465,39,9,62,91,65,98,56,0,0,42,95,8
26,77,257910,87,10,62,68,65,98,56,0,0,60,95,8
26,77,244372,39,9,58,11,100,98,34,0,0,52,95,9
37,85,126738,39,9,58,32,46,98,56,0,0,72,95,8
79,84,97082,3,8,99,82,65,98,56,18481,0,45,95,9
61,77,133164,6,4,62,68,65,98,56,0,0,48,95,8
28,85,104617,6,4,62,68,67,98,34,0,0,99,61,8
60,84,105339,17,13,58,31,46,98,56,7298,0,60,95,9
51,84,258735,39,9,25,80,65,98,56,0,0,81,95,8
34,77,182926,39,9,58,23,46,98,56,0,0,43,95,9
35,77,166193,39,9,25,55,70,98,56,0,0,40,95,8
27,54,206125,1,6,58,23,46,98,56,0,0,60,95,8
44,77,346594,39,9,25,68,96,98,34,0,0,40,95,8
25,77,108301,39,9,86,68,96,98,34,0,0,20,95,8
32,77,73498,6,4,25,68,96,98,34,0,0,40,95,8
36,77,129150,87,10,58,79,46,98,56,0,0,20,95,9
27,77,181280,60,14,62,41,96,98,56,0,0,30,95,8
40,77,146908,26,16,58,79,46,98,56,0,0,60,95,9
43,77,183765,87,10,25,91,65,98,56,0,0,40,10,9
25,77,164488,17,13,62,91,65,98,56,0,0,40,95,8
41,77,307468,39,9,58,93,46,98,56,0,0,50,95,8
30,77,93884,17,13,58,79,46,98,56,0,0,45,95,9
26,77,279833,17,13,62,31,65,98,56,0,2258,45,95,9
52,77,137658,2,7,58,55,46,66,56,0,0,40,27,8
32,77,101562,17,13,62,79,65,98,34,0,0,45,95,8
33,77,136331,39,9,58,41,46,98,56,0,0,40,95,8
35,77,259846,39,9,58,23,46,98,56,0,0,55,95,8
48,77,98719,39,9,99,68,65,98,34,0,0,44,95,8
62,85,168682,6,4,58,82,46,98,56,0,0,5,95,8
40,85,198953,15,12,62,79,70,18,34,0,0,2,95,8
41,10,29115,87,10,99,10,65,98,34,0,0,20,95,8
28,77,173673,5,3,62,68,65,98,34,0,0,40,61,8
23,77,67958,87,10,62,68,65,98,34,0,0,30,95,8
50,33,98980,17,13,58,31,46,98,56,7298,0,40,95,9
51,89,94174,87,10,25,11,96,98,34,0,0,35,95,8
63,85,122442,87,10,58,68,46,98,56,0,0,48,95,8
63,33,154675,39,9,99,31,65,98,34,0,0,40,95,8
40,77,116632,39,9,25,82,65,98,56,0,0,60,95,9
20,10,238685,2,7,25,10,65,98,34,0,0,40,95,8
61,10,139391,87,10,58,10,46,98,56,99999,0,30,95,9
40,77,169031,39,9,62,32,65,98,56,0,0,40,95,8
41,77,237452,17,13,58,79,100,98,34,0,0,15,24,9
41,77,216968,17,13,62,41,65,18,56,0,0,40,10,8
27,10,216479,17,13,58,10,100,98,34,0,0,24,95,9
20,89,126822,87,10,62,79,70,98,34,0,0,15,95,8
28,77,51461,17,13,58,11,46,98,56,0,1887,40,95,9
35,77,54953,39,9,58,23,46,98,56,0,0,40,95,8
31,77,222654,17,13,58,31,46,98,56,0,0,40,95,8
34,77,37676,17,13,58,82,46,98,56,0,0,50,95,9
57,77,159319,60,14,58,31,46,98,56,0,0,50,95,9
28,77,125321,39,9,62,55,65,98,34,0,0,40,95,8
38,77,209609,87,10,58,91,46,98,56,0,0,40,95,9
37,77,224947,16,11,62,68,65,98,56,0,0,40,95,8
43,89,438427,87,10,25,11,65,18,34,0,0,40,95,8
26,85,384276,39,9,58,31,46,98,56,0,0,40,95,8
26,77,196805,87,10,58,93,46,18,56,0,0,65,95,8
27,77,242097,16,11,58,93,46,98,56,0,0,50,95,8
33,77,184306,17,13,58,79,46,98,56,0,0,45,95,8
45,77,161954,17,13,62,79,65,98,34,0,0,40,36,8
65,77,258561,17,13,58,68,46,98,56,0,0,20,95,8
57,85,95280,87,10,58,82,46,98,56,99999,0,45,95,9
59,77,212783,39,9,25,68,65,98,34,0,0,38,95,8
18,77,205004,87,10,62,68,70,98,56,0,0,26,95,8
44,54,387844,3,8,58,41,46,98,56,0,0,40,95,8
37,77,83880,87,10,62,23,65,98,56,0,0,40,95,8
27,77,161155,39,9,58,68,46,98,56,0,0,40,95,8
43,54,265698,17,13,58,79,100,98,34,0,0,45,95,9
59,84,146477,78,15,58,79,46,98,56,0,0,40,95,9
19,77,97261,39,9,62,32,65,98,56,0,0,40,95,8
36,89,437890,39,9,62,31,96,18,56,0,0,90,95,8
68,85,133736,87,10,58,82,46,98,56,20051,0,40,95,9
63,77,169983,2,7,99,82,65,98,34,2176,0,30,95,8
37,77,126675,87,10,58,31,46,98,56,0,0,57,95,8
46,54,175754,60,14,25,79,65,98,34,0,1876,60,95,8
31,77,121768,15,12,25,11,96,98,34,0,0,35,73,8
23,77,180052,39,9,62,68,70,98,56,0,0,40,95,8
22,77,124454,87,10,62,82,65,98,56,0,0,30,95,8
49,77,190115,39,9,58,82,46,98,56,0,1672,44,95,8
36,77,222584,39,9,25,11,96,18,34,0,0,40,95,8
38,77,22245,87,10,25,31,65,98,56,0,0,50,95,8
46,54,114160,60,14,58,31,46,98,56,0,1902,45,95,9
24,77,228960,15,12,62,11,70,98,34,0,0,40,95,8
26,77,132572,17,13,62,11,70,18,34,0,0,40,95,8
47,77,103020,6,4,58,55,100,66,34,0,0,40,81,8
40,77,187802,87,10,58,41,46,98,56,0,1887,40,95,9
31,54,50649,60,14,62,79,65,98,34,0,0,50,95,8
42,77,137698,5,3,59,32,65,98,56,0,0,35,61,8
48,84,30575,16,11,58,23,46,98,56,0,0,70,95,9
56,77,202220,87,10,86,91,96,18,34,0,0,38,95,8
50,77,50178,39,9,58,91,46,98,56,0,0,40,95,9
17,77,207791,1,6,62,41,70,98,56,0,0,20,95,8
21,77,540712,39,9,62,68,67,18,56,0,1719,25,95,8
50,77,321770,39,9,25,11,65,98,34,0,0,40,95,8
49,77,202053,39,9,25,82,65,98,34,0,0,32,95,8
34,77,143699,39,9,58,82,100,98,34,0,0,15,95,8
32,85,115066,39,9,58,82,46,98,56,0,0,60,95,9
28,77,223751,87,10,58,11,46,98,56,0,0,40,95,9
62,84,354075,17,13,58,31,46,98,56,0,0,50,95,9
23,77,32732,17,13,62,79,65,98,56,0,0,15,95,8
24,89,390867,60,14,62,79,65,18,34,0,0,40,95,8
31,77,101697,16,11,58,79,100,98,34,0,0,40,95,8
36,77,279721,39,9,58,93,46,98,56,0,0,40,95,8
58,77,223400,15,12,58,76,67,98,34,0,0,35,73,8
46,10,206357,5,3,58,10,100,98,34,0,0,40,61,8
39,77,76417,60,14,58,79,46,98,56,0,0,40,95,9
48,10,184682,39,9,62,10,70,98,34,0,0,18,95,8
21,77,78170,39,9,62,23,65,98,56,0,0,42,95,8
39,77,201410,39,9,58,41,46,98,56,0,0,40,95,8
21,77,189013,87,10,62,82,70,98,34,0,0,35,95,8
33,77,119913,16,11,58,79,46,98,56,0,0,40,95,9
37,77,549174,39,9,58,23,46,98,56,0,0,50,95,9
29,54,214706,39,9,62,68,96,98,34,0,0,40,95,8
30,10,33811,17,13,58,10,100,66,34,0,0,40,90,9
43,77,234220,39,9,25,55,70,98,34,0,0,40,24,8
22,77,237720,39,9,62,23,70,98,56,0,0,40,95,8
25,77,185942,60,14,62,79,70,98,34,0,0,40,95,9
69,54,286983,87,10,58,68,46,98,56,0,0,40,95,8
17,77,140027,2,7,62,68,70,98,34,0,0,25,95,8
18,10,115258,2,7,62,10,70,98,56,0,0,12,95,8
54,77,155408,39,9,99,41,96,98,34,0,0,40,95,8
65,10,117963,39,9,58,10,46,98,56,0,0,45,95,8
28,77,158737,3,8,58,55,67,66,56,0,0,40,28,8
27,54,199471,16,11,62,91,70,98,34,0,0,38,95,8
35,77,287701,15,12,25,23,96,98,56,0,0,45,95,9
38,77,137707,16,11,58,91,100,98,34,0,0,40,95,9
33,89,108116,39,9,58,91,46,98,56,0,0,40,95,8
26,77,366900,39,9,62,23,70,98,56,0,0,40,95,8
56,84,187355,87,10,58,82,100,98,34,0,0,60,20,9
38,77,33105,17,13,58,79,46,12,56,0,0,70,95,9
51,85,268639,87,10,58,79,100,98,34,0,2057,60,20,8
26,77,358975,87,10,62,76,65,98,34,0,0,50,45,8
33,77,199227,17,13,58,31,46,98,56,0,0,55,95,9
44,77,248249,6,4,58,41,46,98,56,0,0,50,95,8
36,77,460437,7,5,25,82,65,98,34,0,0,40,95,8
42,77,187294,87,10,25,23,96,98,56,0,0,40,95,8
44,77,115932,15,12,58,79,46,98,56,0,0,40,95,8
44,77,181762,17,13,58,93,46,98,56,15024,0,55,95,9
21,77,27049,87,10,62,82,70,98,34,0,0,20,95,8
41,77,806552,87,10,58,82,46,98,56,0,0,50,95,9
41,77,150755,26,16,58,31,46,98,56,15024,0,50,20,9
62,77,69867,16,11,58,79,46,98,56,7298,0,50,95,9
27,77,160786,2,7,86,23,65,98,56,0,0,45,36,8
38,77,219546,17,13,58,79,46,98,56,0,0,40,95,9
60,77,24872,87,10,86,93,65,12,34,0,0,30,95,8
24,77,110371,3,8,62,55,96,98,56,0,0,40,61,8
24,10,376474,39,9,58,10,46,98,56,0,0,40,95,8
22,77,304602,39,9,62,41,70,98,56,0,0,40,95,8
32,10,143699,87,10,62,10,96,98,34,0,0,40,95,8
22,77,238917,4,2,62,55,65,98,56,0,0,24,61,8
51,77,200618,17,13,58,79,46,98,56,0,0,40,95,8
31,77,183043,60,14,58,31,46,98,56,0,1977,48,95,9
42,54,209752,78,15,58,31,46,98,56,0,0,55,95,9
48,10,175653,15,12,25,10,65,98,34,14084,0,40,95,9
49,77,196707,39,9,58,55,46,98,56,7298,0,43,95,9
37,54,98725,17,13,62,91,70,98,34,0,0,42,95,8
37,85,180150,78,15,58,79,46,98,56,0,0,45,95,9
66,77,151227,17,13,58,68,46,98,56,0,0,40,95,9
18,10,118847,39,9,62,10,70,98,34,0,0,24,95,8
46,77,282538,16,11,86,55,65,18,34,0,0,40,95,8
52,77,89534,39,9,58,23,46,98,56,0,0,40,95,9
23,77,291011,39,9,62,23,65,98,56,0,0,40,95,8
67,77,166187,39,9,99,31,96,98,56,0,0,38,95,9
19,77,188669,87,10,62,82,70,98,34,0,0,25,95,8
37,77,178948,17,13,62,79,65,98,34,0,0,45,95,8
42,84,188738,39,9,58,31,46,98,56,0,1977,60,50,9
39,85,160808,87,10,58,68,46,18,56,0,0,40,95,8
54,77,93605,39,9,58,82,46,98,56,0,1848,40,95,9
46,77,318331,39,9,58,55,46,98,56,0,0,40,95,8
47,10,109921,39,9,86,10,96,18,34,0,0,32,95,8
33,77,87605,39,9,62,68,96,18,34,0,0,40,95,8
69,85,89477,87,10,99,32,65,98,34,0,0,14,95,8
21,77,48301,87,10,62,41,70,98,56,0,0,40,95,8
27,77,220748,39,9,62,41,67,18,56,0,0,48,95,8
39,77,387068,39,9,58,31,46,98,56,0,0,40,95,9
23,77,250743,87,10,25,11,65,18,56,0,0,40,95,8
26,77,78258,16,11,25,79,96,98,34,0,0,36,95,8
42,77,31387,26,16,59,79,96,12,34,0,0,40,95,8
36,77,289190,39,9,25,23,96,98,56,0,0,40,95,8
24,77,604537,39,9,62,93,96,98,56,0,0,40,61,8
35,77,328466,7,5,58,68,46,98,56,0,0,40,61,8
42,77,403187,39,9,25,41,96,18,34,0,0,40,95,8
37,77,219546,16,11,58,23,46,98,56,4386,0,44,95,9
41,77,220531,26,16,58,79,46,98,56,0,0,50,95,9
27,77,204648,16,11,62,55,96,18,34,0,0,40,95,8
42,85,201908,78,15,58,79,46,98,56,99999,0,50,95,9
44,10,109912,17,13,58,10,100,98,34,0,0,16,95,9
18,77,365683,39,9,62,11,70,98,34,0,0,16,95,8
41,77,175674,17,13,58,91,46,98,56,0,0,40,95,9
31,77,203488,39,9,58,41,46,98,56,0,0,40,95,8
26,77,106406,87,10,58,23,46,98,56,0,0,40,95,8
67,77,172756,4,2,99,55,65,98,34,2062,0,34,28,8
37,77,125167,87,10,58,31,46,98,56,0,0,60,95,9
51,77,249339,39,9,58,23,46,98,56,0,0,40,95,8
26,77,94652,87,10,62,23,70,12,56,0,0,40,95,8
40,77,195394,15,12,58,79,46,98,56,7688,0,40,95,9
25,77,130302,39,9,62,41,96,98,56,0,0,40,95,8
38,77,66686,16,11,58,55,46,98,56,0,0,40,95,9
43,77,336042,39,9,86,93,65,98,56,0,0,40,95,8
23,77,193586,87,10,86,32,67,98,34,0,0,40,95,8
44,77,325461,17,13,58,31,46,98,56,0,1902,50,95,9
60,54,313852,60,14,25,79,65,98,34,0,0,25,95,8
38,54,30509,60,14,62,79,65,98,34,0,1669,55,95,8
21,54,32639,87,10,62,79,65,98,56,0,0,20,95,8
18,77,234953,87,10,62,11,70,98,34,0,0,25,95,8
49,77,120629,17,13,25,31,65,18,34,27828,0,60,95,9
43,77,350379,5,3,25,76,96,98,34,0,0,40,61,8
26,10,176967,2,7,62,10,65,98,34,0,0,65,95,8
36,77,36423,39,9,58,93,46,98,56,0,0,25,95,9
31,77,123397,39,9,58,93,100,98,34,5178,0,35,95,9
38,77,130813,39,9,25,55,67,98,34,0,0,40,95,8
43,85,35236,87,10,58,32,46,98,56,0,0,84,95,8
58,77,33350,39,9,25,68,96,98,34,0,0,35,95,8
55,77,177380,39,9,25,11,65,98,34,0,0,29,95,8
39,77,216129,15,12,25,31,96,18,34,0,0,35,51,8
38,77,335104,17,13,25,79,65,98,34,0,0,35,95,8
54,85,199741,39,9,99,23,65,98,56,0,2001,35,95,8
57,84,165881,78,15,58,79,46,98,56,0,0,40,95,8
35,54,387777,15,12,58,80,46,98,56,0,0,52,95,8
44,85,149943,78,15,58,79,46,14,56,0,0,60,90,9
36,77,188834,39,9,58,23,46,98,56,0,0,40,95,8
58,77,290661,39,9,58,23,46,98,56,0,0,40,95,8
39,77,155603,87,10,62,68,70,18,34,0,2205,40,95,8
25,77,114838,78,15,62,79,65,98,34,0,0,8,50,8
54,54,168553,17,13,58,31,46,98,56,0,0,40,95,8
23,77,103064,17,13,62,91,65,98,34,0,0,40,95,8
37,77,123833,87,10,62,82,65,98,56,0,0,60,95,8
60,33,55621,15,12,58,68,46,18,56,0,0,40,95,8
66,54,189834,6,4,99,68,65,98,34,0,0,20,95,8
36,77,217926,15,12,58,55,46,18,56,0,0,50,95,8
29,85,341672,39,9,59,93,67,14,56,0,1564,50,47,9
29,77,163003,17,13,62,11,70,14,34,2202,0,40,90,8
25,77,194352,17,13,25,79,65,98,34,0,0,44,95,8
62,10,54878,39,9,99,10,65,98,34,0,0,25,95,8
23,77,393248,87,10,62,11,70,98,56,0,0,40,95,8
38,77,279315,39,9,62,68,70,18,56,0,0,40,95,8
33,77,392812,87,10,58,41,46,98,56,0,0,50,95,9
49,84,34998,87,10,58,32,46,98,56,0,0,60,95,8
57,84,51016,39,9,58,31,46,98,56,0,0,60,95,9
57,54,132717,17,13,58,31,46,98,56,0,0,45,95,8
46,77,186078,87,10,62,55,65,98,34,0,0,45,95,8
37,84,196123,60,14,58,31,46,98,56,0,0,70,95,9
43,84,304906,17,13,58,82,46,98,56,0,0,45,95,9
26,77,41521,39,9,62,68,65,98,34,0,0,35,95,8
40,77,346847,16,11,86,79,67,98,34,0,0,40,95,8
39,85,107233,39,9,62,23,67,12,56,0,0,40,95,8
39,77,150125,15,12,25,68,96,18,34,0,0,40,95,8
31,77,400535,87,10,58,11,46,98,56,0,0,40,95,8
31,77,409622,17,13,58,55,46,66,56,0,0,36,61,8
27,77,136448,17,13,62,11,65,18,34,0,0,40,95,8
36,85,202950,17,13,58,31,46,98,56,0,0,50,48,8
40,54,197012,17,13,25,91,65,98,34,8614,0,40,30,9
57,77,237691,39,9,58,68,46,98,56,0,0,40,61,8
24,77,170277,39,9,62,68,65,98,34,0,0,35,95,8
30,77,160784,87,10,62,82,65,98,56,0,0,45,95,8
28,77,33798,3,8,62,93,65,98,56,0,0,50,95,8
22,77,197838,17,13,62,31,65,98,56,0,0,40,95,8
31,77,223212,6,4,62,41,70,98,56,0,0,50,95,8
33,77,125762,39,9,58,82,46,98,56,0,0,44,95,9
20,77,283969,87,10,62,41,67,98,56,0,0,15,95,8
25,77,374163,3,8,58,32,46,66,56,0,0,60,61,8
49,89,118567,87,10,58,32,46,98,56,0,0,40,95,8
21,77,147655,39,9,62,68,70,98,34,0,0,35,95,8
45,77,82797,17,13,58,31,46,98,56,0,0,45,95,9
36,54,142573,39,9,58,31,46,98,56,0,0,45,95,9
41,77,235167,5,3,59,76,65,98,34,0,0,32,61,8
23,77,53245,17,13,62,82,65,98,56,0,1602,12,95,8
47,77,28035,17,13,58,31,46,98,56,0,0,50,95,9
41,77,247082,39,9,25,31,65,98,56,0,0,50,95,8
30,77,123397,39,9,62,41,96,98,34,0,0,40,95,8
29,54,133327,87,10,62,32,65,98,56,0,0,40,95,8
31,77,102270,6,4,25,55,96,98,34,0,0,40,95,8
64,10,45817,7,5,58,10,46,98,56,0,0,50,95,8
55,77,240988,7,5,58,55,67,14,56,0,0,40,72,8
19,77,386378,39,9,62,68,65,98,56,0,0,35,95,8
31,89,350651,3,8,58,91,100,98,34,0,0,40,95,9
18,89,76142,2,7,62,68,70,98,56,0,0,8,95,8
68,77,73773,39,9,99,82,65,98,34,0,0,24,95,8
50,10,281504,87,10,58,10,46,98,56,0,0,40,95,8
36,54,293358,87,10,62,31,96,18,34,0,0,48,95,8
44,77,146906,78,15,58,79,46,98,56,0,0,50,95,9
58,85,331474,39,9,58,11,100,98,34,0,0,20,95,9
20,77,213719,39,9,62,82,70,18,34,0,0,20,95,8
18,77,101795,1,6,62,41,70,98,56,0,0,40,95,8
32,77,228265,39,9,62,41,70,98,34,0,0,30,95,8
49,85,130206,39,9,25,68,65,98,34,0,0,40,95,8
34,77,324254,39,9,58,55,46,98,56,0,0,40,95,8
22,77,223019,39,9,62,11,65,98,34,0,0,40,95,8
40,77,189666,39,9,58,68,46,98,56,0,0,45,95,8
35,77,139086,39,9,58,41,46,98,56,0,0,40,95,8
26,77,359327,87,10,58,82,46,98,56,0,0,50,10,8
44,85,75065,3,8,58,31,46,14,56,0,0,60,97,8
55,77,139843,39,9,25,31,65,98,34,0,0,60,95,8
21,77,34310,16,11,58,23,46,98,56,0,2603,40,95,8
54,77,346014,87,10,58,23,100,98,34,0,0,40,95,8
39,54,163278,87,10,62,11,65,98,34,2202,0,44,95,8
52,77,31460,39,9,25,68,65,98,56,0,0,38,95,8
57,84,33725,17,13,58,23,46,98,56,0,0,50,95,9
67,10,63552,6,4,99,10,65,98,34,0,0,35,95,8
58,89,300623,39,9,25,11,96,98,34,0,0,40,95,8
27,54,177072,87,10,62,79,67,98,56,0,0,16,95,8
66,10,37331,39,9,58,10,46,98,56,0,0,15,95,8
41,77,167725,87,10,25,55,65,98,56,0,0,40,95,8
18,77,131180,2,7,62,79,70,98,34,0,0,16,95,8
58,77,275859,39,9,99,23,96,98,56,8614,0,52,61,9
50,77,275181,5,3,25,68,65,98,56,0,0,37,24,8
31,77,398988,87,10,62,31,65,98,56,0,0,40,95,8
32,77,222654,1,6,25,55,65,98,56,0,0,40,95,8
37,85,111129,87,10,58,23,46,98,56,0,0,45,95,8
26,85,137795,17,13,58,31,46,98,56,0,0,20,95,8
33,54,242150,16,11,58,91,46,98,56,0,0,50,95,8
35,89,237873,39,9,62,68,96,18,34,0,0,40,95,8
44,77,367749,17,13,62,79,65,98,34,0,0,45,61,8
26,77,206600,17,13,62,23,70,98,56,0,0,40,61,8
48,33,247043,39,9,25,11,65,98,56,0,0,40,95,8
40,77,187702,17,13,62,91,65,98,56,0,0,40,95,8
62,77,41718,1,6,58,82,46,98,56,0,0,35,95,8
37,77,151835,78,15,58,82,46,98,56,0,0,45,95,9
18,77,118938,2,7,62,82,70,98,56,0,0,18,95,8
48,77,224870,39,9,25,55,67,66,34,0,0,38,28,8
45,77,178341,60,14,58,79,46,98,56,0,0,50,95,8
35,77,61343,87,10,58,82,46,98,56,0,0,45,95,8
35,77,36989,39,9,25,23,96,98,56,0,0,40,95,8
34,85,226296,39,9,58,79,46,98,56,0,0,51,95,8
29,77,186624,39,9,58,68,100,98,34,0,0,40,24,8
19,77,172582,87,10,62,82,70,98,56,0,0,30,95,8
53,89,227392,87,10,58,80,46,98,56,0,0,60,95,8
49,77,187563,87,10,25,68,65,98,56,0,0,40,95,8
71,77,137499,39,9,99,82,67,98,34,0,0,16,95,8
38,77,239397,6,4,58,23,46,98,56,0,0,36,61,8
39,54,327164,60,14,58,31,46,98,56,0,0,45,95,8
23,77,140798,17,13,62,11,65,98,34,0,0,40,95,8
29,84,187450,17,13,58,82,46,98,56,0,0,50,95,9
52,77,194580,5,3,25,32,96,98,56,0,0,40,95,8
41,77,372682,87,10,58,11,100,98,34,0,0,40,95,9
20,77,235442,87,10,62,68,65,98,56,0,0,35,95,8
